9.614829953027873577e-01,3.797466517182335743e-01,-1.791956992803808713e-01,5.231004827213632247e-01,-6.080911855321813331e-01,8.173223470004900015e-01,1.936650395354577725e-02,8.235744189858925646e-01,8.952030299749285103e-01,2.681308465753907133e-01,1.160225910960194368e-01,9.998193065885598863e-01,-2.768219808310553101e-02,2.179806331822279619e-01,7.738864029245662302e-01,4.193142523676775535e-01,8.019932712351895976e-01,5.358362865615350357e-01,9.736566057805402796e-02,2.955453740382983363e-01,9.787213982104217003e-01,2.633948085980927778e-01,7.944037826537319047e-01,8.927373940098901617e-01,2.869280553479857110e-01,2.437018409910065297e-01
8.995115887689369982e-02,3.357802052149364558e-01,8.691524662827926394e-04,2.432846233525861601e-01,-5.571130840756631508e-02,1.407134962795045241e-01,1.551904494320767991e-01,7.985698565423522410e-01,8.030763240367651268e-02,9.140703835126626209e-02,1.137935981115638928e-01,9.450598881792572348e-01,-6.044447835207870413e-03,6.312337656637592165e-01,7.364649930675203349e-01,5.351500075477949592e-01,7.396043897008888202e-01,3.446274820980111397e-01,8.744193818829600895e-01,1.384772700712647298e-01,5.440072123076973298e-01,4.919783812239925114e-01,7.664642573695853445e-01,2.495965388568358034e-01,7.267015771937079816e-01,8.435275190801077017e-01
6.862260755135676238e-01,9.637569647508836823e-01,6.535502608257196533e-01,9.324542595027182079e-01,8.933330736309642583e-01,4.345618621374960355e-01,4.623374676299505381e-01,7.135530853622473746e-01,6.739178785290309559e-01,1.967580715634239807e-01,4.178872856236327538e-01,9.454798459386731802e-01,8.824241041478385617e-01,1.630945382933555177e-01,4.621588012271968804e-01,1.278157903988959010e-01,4.400028180940363520e-01,3.382599810117564720e-01,5.251621746690112724e-01,3.521851321587023409e-01,6.302740015970534904e-01,4.003954896455258483e-01,1.248612943951764483e-02,4.075066830646993932e-01,9.246141279001603985e-01,6.245766037035901386e-01
9.740892084464710665e-01,7.218633943795084162e-01,-8.644132610333357114e-01,5.212534892273566756e-02,2.047989336510671055e-01,1.317415061707451485e-01,4.098002960629398839e-02,3.590307774419338599e-03,4.572032672648527751e-01,9.253912263817553052e-01,6.523621134339895322e-01,5.029193283680150062e-03,-7.775055835384580005e-01,1.960010346200340425e-01,4.857367386584952179e-02,8.238778290587966957e-01,6.059268463789285741e-01,3.644965765250864909e-01,3.620889662896854544e-01,6.461055356434766139e-01,4.541847116040493848e-01,5.454284788920608085e-01,2.911259605253939120e-01,8.709653182538766858e-01,3.999085315677129993e-01,2.397511236486006558e-02
5.681424448236703784e-01,6.858924025813046832e-01,1.992593960251896629e-03,2.928724790493915098e-01,-1.199567039889246345e-01,8.259472098841137006e-03,2.674982322325106243e-02,1.284141317092709900e-01,3.288829660856650849e-01,6.264785699349474379e-01,1.722518995623018856e-01,7.850925420983760894e-01,6.585193359059653574e-04,7.695013907875687398e-01,1.573375398778873446e-01,5.500114100777693249e-01,8.919237163326033946e-02,1.062051625515064296e-01,6.669899171867951782e-02,7.252883793210631591e-01,4.836779987101577638e-01,5.587750522769363570e-01,4.918083450383693989e-01,4.497203690326728176e-01,9.984906482640820702e-01,5.278966743568627162e-01
6.033320153736765334e-01,5.072127898799594359e-01,8.476691673694322290e-04,8.877412299170533982e-01,-7.678836465289443081e-02,6.595716726807235863e-01,3.391827307608392128e-01,9.719544790670413548e-01,5.503889718131470543e-01,4.224588745774959797e-01,7.015858860102170969e-01,4.580894053197350213e-01,1.087547742435673002e-02,5.938534912709296787e-01,6.008871725556201859e-01,3.722302955342082775e-02,3.390157057959064524e-01,2.981939815011095188e-02,5.529131854869030471e-01,8.945066443874262196e-01,7.179713756220539311e-01,9.219978674264839302e-01,3.181908021286515842e-01,5.186071378059303738e-01,4.959971897146835396e-01,8.975202747591154440e-01
7.080148159662495999e-01,7.332346807647714959e-01,3.933439795404865269e-02,4.371637947914678857e-01,2.117269212571436798e-01,2.030363694154408982e-01,6.701720840846376454e-03,1.943302877154841901e-01,5.200491358581436074e-01,4.739085842793913095e-01,-1.112168924175055071e-02,8.662814308291386656e-01,-4.765136362555189714e-02,9.051896835275164976e-01,4.066566465395327068e-01,2.287584171778679065e-01,2.449731886531741343e-01,4.723609366720915026e-01,3.681030079286906065e-01,6.549821303882078505e-01,4.033263603960629551e-01,1.300052893068164295e-01,7.921231314364413079e-01,7.591371565805101751e-01,5.148036297500766523e-01,8.623194594882374053e-01
1.817725462758384147e-01,9.559604715687147758e-01,1.242738483643548650e-02,6.547385055512345842e-01,-1.179052116387049459e-01,2.244617803003147449e-01,9.886285085735191380e-02,4.325845214301956010e-01,9.863445541633700797e-01,7.284441699001465986e-01,8.936124753688000633e-01,7.774622423735785270e-01,-1.236332797543379484e-02,9.971269343641436800e-01,1.974573201066736478e-02,7.257043014559355631e-01,8.050196827032030100e-01,6.966624862991085410e-01,7.151577708873566586e-01,9.966431648484525008e-01,1.575207401097702131e-01,7.799349115040646874e-01,1.229700274282516936e-01,4.563075998166195579e-01,7.979259452347555737e-01,4.892768512406526354e-02
2.139824931738025168e-02,8.881943491902999366e-01,-4.135320461055032037e-01,4.978428936579049613e-01,-3.857000504707538413e-01,5.894708033159555827e-01,9.862634903045047752e-01,6.343739256501134127e-01,4.529751344552759851e-01,9.142670566346664529e-01,8.398089793111925827e-01,6.570639435371569137e-01,1.665601254258904651e-01,8.833846790223486289e-01,3.651133210719437749e-01,8.439648184644790163e-01,1.970922752143020318e-01,3.366452436557746952e-01,5.732658531227933230e-01,2.456457443935860518e-01,9.521864719595101167e-01,2.709225242639535236e-01,1.078831588613348852e-01,5.921550449603546484e-01,7.465958694676375629e-01,8.572555757868512982e-01
4.881799842365815156e-02,5.448436417198863069e-01,1.328276328839764986e+00,8.738878945147070532e-01,5.105326281669361199e-01,8.465314586884896686e-01,1.181679824557446412e-01,7.223421936009346567e-01,9.859552104569424547e-01,5.677725106707088853e-01,2.688157296428033138e-01,7.754520821839453459e-01,-6.367970463981921236e-01,8.351600801302537791e-01,9.311936212248692613e-01,4.667383640721567972e-01,1.473133686733405501e-01,1.431977193968439754e-01,6.307162488527982003e-01,9.398840110057568031e-01,5.540971554882770933e-01,3.784339286381325773e-01,9.333791444820387362e-01,-3.776985898547760567e-02,6.827030484457905501e-01,2.161745458138584486e-01
9.571998091077580373e-01,8.676999048269141701e-01,-1.779499911114968552e-03,5.540378521332564032e-01,-2.184421409058853042e-02,7.873406168635954661e-01,4.131552081160742573e-01,7.978090524670892192e-01,8.050423689504452307e-01,9.136711821802199207e-01,6.823408306165183734e-02,8.292234067837732647e-01,7.196312823370924240e-03,6.108449239073248105e-01,1.031940782943695234e-01,8.274189682950688907e-01,1.838970619860972600e-01,9.251048728876370975e-01,3.710066174071232625e-01,5.231160070412743668e-01,4.575162840064535552e-01,3.701411268148389611e-01,6.240790855045806884e-01,4.842209545352242905e-01,9.145155971464233868e-01,9.663176186581566851e-01
8.904102872589985118e-01,4.692828403695658568e-01,5.591646961276587439e-03,1.254741160640870414e-02,1.964638703957609714e-02,9.907542226613421654e-01,6.668372970681206713e-01,4.540247289400248243e-01,1.979101902607118546e-01,9.171741293299319198e-01,3.497502065163141105e-01,7.853569527878360157e-01,-2.066775596685346394e-03,9.186750122853273304e-01,2.989029560338725688e-01,8.020427888363514946e-01,9.832308410892538486e-01,4.650327991431981722e-01,9.216230764814815624e-01,7.455601268461871101e-01,7.150168772889304858e-01,5.992777060253139387e-01,6.536790086658503807e-01,3.571323686871245018e-01,9.178293639395248560e-01,3.454012855588552977e-01
4.234245228895983093e-02,6.772447275619869478e-01,-5.075844380617758889e-01,3.499981294583134027e-03,1.374542798072976080e+00,6.789571745929944280e-01,8.498106334413650931e-01,1.194979944383567777e-01,8.539992329567467344e-01,5.433486642782414666e-01,5.738797603756509158e-01,4.043115044121847190e-01,-4.593848309575438993e-01,6.430065983910200345e-01,9.449690942230054569e-01,2.578664181105205788e-01,1.303464710702814840e-02,6.950651867047017429e-01,7.383012721725461525e-01,6.558921137549719171e-01,2.519832535779795851e-02,2.410643166128166315e-01,9.310852711375194879e-02,1.644914539585846380e-01,9.763155445398694621e-01,9.065394989956211402e-01
3.840801731005955566e-01,9.901637035925753283e-01,-8.425122853671073234e-03,9.583696660214201524e-01,-1.341654932769162367e-01,8.473340855148082662e-01,9.635616565652739551e-02,9.434264371815688222e-01,2.476613200078998656e-01,2.510551387318505356e-01,5.662038352897110771e-01,7.545796074555032318e-01,1.513522791126058328e-03,4.152558383012583954e-01,6.308865908917760112e-01,4.242967284663020505e-02,2.113621422772169189e-01,5.813216669394425384e-01,3.578546348907891694e-01,1.086243122750234907e-01,7.535496881686386539e-01,2.889970459286542170e-01,9.360098937338737768e-01,2.934123338645270862e-01,5.850940540112274935e-01,7.279380687719037013e-01
5.390442131431504302e-01,3.136741536954560372e-01,-3.130860869444696548e-01,8.329539889986314893e-01,5.596228600391279784e-01,8.714047225419776499e-01,7.585924603121102505e-01,8.866854386251402653e-01,2.967097539885661939e-01,6.311898023029406390e-01,2.208688465485301664e-03,4.606805401234741471e-01,8.713090343772644797e-01,1.716570099442621400e-01,8.033911260343170602e-01,9.165199251007422054e-01,8.763559392356891076e-01,-1.717482965799521297e-02,3.942775242489311438e-01,6.887547285993181889e-01,1.229153251086384686e-02,5.675280227268922895e-01,5.101045739976125398e-02,5.218938166634056602e-02,6.342735265639631859e-01,-6.922624141015608530e-03
6.409065623295989722e-01,2.269653414173054551e-01,4.414509439533342849e-02,9.378037280279979404e-01,4.831819260930722559e-01,9.214614832987912119e-02,4.618078690909667716e-01,7.794897353439961263e-02,6.312210062796272947e-01,7.514463693100876807e-01,5.330392978416563787e-01,6.361074038421992149e-01,-7.472148522429444828e-02,6.980684365837342975e-01,8.081071686839925716e-01,9.017065746795359660e-01,4.038380617266662531e-01,9.122816456308485700e-02,6.342418032309445897e-01,4.083998927750558394e-01,6.834202892958647357e-01,7.544974272578499619e-01,1.126396154063620259e-01,1.072500836992991424e-01,2.673449033240267725e-01,4.330228390994881882e-01
2.494944804757654178e-01,2.591824048370644507e-01,7.282845413522076594e-01,4.738230046176066246e-01,-2.440037210606009130e-02,6.601327562253286318e-01,7.658509790536522921e-01,2.353565387429785716e-01,5.954412214237430057e-01,9.089095317110194028e-01,2.054836268120625864e-01,6.137770270788269755e-01,-2.653976875925869727e-01,9.238868574024773350e-01,2.155190825068900584e-01,4.142982910195969759e-01,8.680060606351971408e-01,2.809040960513583540e-01,6.967670497636191396e-01,8.314160733242665913e-01,6.827422337467418112e-01,9.695645732813669149e-01,-3.883457240756262030e-03,4.790432117756351360e-01,6.713622153330707221e-01,6.969323370640443382e-01
4.093960114101489328e-02,6.539990186713021680e-01,2.353731583100461267e-01,8.551530589576071817e-01,-4.491399244826210085e-02,7.702436702133638180e-01,6.360155593110377037e-01,4.451264143650931482e-01,2.850558756786200076e-01,4.885014683364284904e-01,5.425681227123101413e-01,7.870515470691417104e-01,-6.740077824123866246e-02,8.432027387877353286e-01,3.069569875961868366e-01,5.375198659220339348e-01,2.660519379710810650e-01,5.672500309146795150e-01,3.098304936934826448e-01,3.715777951327071116e-01,9.845059032990127745e-01,7.813410908080321848e-02,5.090471609131768105e-01,1.458655144337782650e-01,2.525491793727879797e-01,5.229292286483926411e-01
3.142058843678148805e-01,8.198081370370895460e-01,1.083935990126316529e-01,8.571339126295567101e-02,-2.240200591268788066e-01,9.501221993998864024e-01,4.282504931095034717e-01,9.979195182101863182e-01,6.755457848369244012e-01,6.101000347117119249e-01,6.559069372633208328e-01,9.153876584628015678e-01,-4.303585749086613621e-02,9.022996469906710559e-02,7.634643646367217373e-01,3.476986690056748652e-01,7.009851070008624729e-01,6.308604381529929750e-01,8.411883934022003073e-01,2.045932978539088676e-01,5.711000683321488802e-01,8.348026472180349877e-01,6.834355933385486415e-01,1.188011324840502064e-01,6.862934969638059268e-01,5.072618142499203397e-01
2.422912966486720499e-01,1.091349350634821663e-01,-5.414363176936500821e-01,1.891592741642055542e-01,-1.009254976979796270e+00,2.732625133969914244e-01,7.088572040781341288e-01,5.268251681189469737e-01,6.375144663352008134e-01,8.530722255323316405e-01,5.092916217707270654e-01,6.444740573172091924e-01,-7.852828920537765489e-01,8.486345546536876450e-01,4.368784508466231342e-01,5.534636940228738755e-01,9.825599208051667421e-01,1.013733974031546109e-01,9.100976754796139545e-01,9.220685668075501162e-01,8.840428984484848263e-01,5.438198911339351405e-01,9.258451511312314475e-01,1.926373433069205332e-01,5.305762465341080647e-01,3.273720327418730980e-01
